end_id	source_record_id	source_end_id	source_id	species	sample_id	assay	evidence_class	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	intensity	category	associated_gene	pmid	doi	source_table	coordinate_interpretation
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2423100_r000313	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000312	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000312	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2423100	2423099	2423100	-	-9.157479917	P	SLIV_10515	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2423552_r000314	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000313	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000313	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2423552	2423551	2423552	-	-10.40117476	C	SLIV_10515	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2423767_r000315	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000314	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000314	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2423767	2423766	2423767	-	-3.328049565	P	SLIV_10520	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_2426937_r000316	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000315	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000315	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2426937	2426936	2426937	+	0.933085517	P	SLIV_10530	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2428720_r000317	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000316	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000316	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2428720	2428719	2428720	-	-0.753343484	P	SLIV_10540	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2432949_r000318	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000317	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000317	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2432949	2432948	2432949	-	-0.515042874	P	SLIV_10550	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2434904_r000319	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000318	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000318	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2434904	2434903	2434904	-	-51.8966483	P	SLIV_10560	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2440619_r000320	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000319	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000319	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2440619	2440618	2440619	-	-13.07159717	P	SLIV_10580	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2442311_r000321	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000320	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000320	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2442311	2442310	2442311	-	-0.291000692	P	SLIV_10585	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2446098_r000322	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000321	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000321	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2446098	2446097	2446098	-	-49.81100968	P	SLIV_10590	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_2446130_r000323	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000322	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000322	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2446130	2446129	2446130	+	1.036960818	N	-	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_2448534_r000324	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000323	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000323	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2448534	2448533	2448534	+	0.335809128	P	SLIV_10600	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2450742_r000325	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000324	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000324	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2450742	2450741	2450742	-	-3.44719987	P	SLIV_10620	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_2458430_r000326	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000325	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000325	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2458430	2458429	2458430	+	3.98388453	C	SLIV_10655	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_2458740_r000327	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000326	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000326	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2458740	2458739	2458740	+	660.4158542	P	SLIV_10655	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2461110_r000328	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000327	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000327	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2461110	2461109	2461110	-	-5.999755876	P	SLIV_10675	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_2461148_r000329	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000328	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000328	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2461148	2461147	2461148	+	4.469902259	P	SLIV_10670	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2465273_r000330	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000329	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000329	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2465273	2465272	2465273	-	-3.538341606	P	SLIV_10700	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2466076_r000331	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000330	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000330	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2466076	2466075	2466076	-	-1.903087824	P	SLIV_10705	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2466649_r000332	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000331	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000331	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2466649	2466648	2466649	-	-1.477153535	P	SLIV_10710	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2470989_r000333	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000332	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000332	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2470989	2470988	2470989	-	-2.91739028	P	SLIV_t10735	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2471151_r000334	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000333	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000333	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2471151	2471150	2471151	-	-414.2460121	P	SLIV_t10740	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2471240_r000335	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000334	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000334	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2471240	2471239	2471240	-	-221.4041769	P	SLIV_t10745	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2471375_r000336	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000335	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000335	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2471375	2471374	2471375	-	-61.63792179	P	SLIV_t10750	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2471490_r000337	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000336	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000336	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2471490	2471489	2471490	-	-972.187032	P	SLIV_t10755	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2471563_r000338	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000337	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000337	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2471563	2471562	2471563	-	-0.544576306	C	SLIV_t10755	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2472938_r000339	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000338	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000338	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2472938	2472937	2472938	-	-0.604659746	P	SLIV_10770	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2475223_r000340	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000339	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000339	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2475223	2475222	2475223	-	-0.753851772	P	SLIV_10780	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_2476042_r000341	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000340	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000340	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2476042	2476041	2476042	+	2.634281233	C	SLIV_10785	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_2481718_r000342	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000341	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000341	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2481718	2481717	2481718	+	15.00651891	P	SLIV_10800	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_2485746_r000343	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000342	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000342	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2485746	2485745	2485746	+	2.022238129	P	SLIV_10810	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_2486964_r000344	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000343	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000343	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2486964	2486963	2486964	+	1.701195717	P	SLIV_10820	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2489049_r000345	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000344	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000344	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2489049	2489048	2489049	-	-0.574618026	C	SLIV_10830	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_2492285_r000346	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000345	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_000345	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2492285	2492284	2492285	+	1.544620333	P	SLIV_10840	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2497125_r000347	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000346	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000346	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2497125	2497124	2497125	-	-0.544576306	C	SLIV_10860	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2504314_r000348	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000347	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000347	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2504314	2504313	2504314	-	-1.38804495	P	SLIV_10895	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2505925_r000349	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000348	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000348	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2505925	2505924	2505925	-	-1.022194102	P	SLIV_10905	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2512131_r000350	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000349	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000349	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2512131	2512130	2512131	-	-1.179277773	P	SLIV_10930	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2512205_r000351	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000350	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000350	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2512205	2512204	2512205	-	-0.701659977	S	SLIV_10930	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2514033_r000352	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000351	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000351	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2514033	2514032	2514033	-	-6.052455959	P	SLIV_10935	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2515153_r000353	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000352	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000352	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2515153	2515152	2515153	-	-1.05961918	P	SLIV_10940	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2517653_r000354	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000353	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000353	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2517653	2517652	2517653	-	-1.865154458	P	SLIV_10950	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2521102_r000355	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000354	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000354	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2521102	2521101	2521102	-	-0.887768793	S	SLIV_10955	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2521300_r000356	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000355	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000355	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2521300	2521299	2521300	-	-3.693392126	P	SLIV_10955	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2524691_r000357	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000356	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000356	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2524691	2524690	2524691	-	-0.567234668	P	SLIV_10970	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_2528546_r000358	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000357	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_000357	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	2528546	2528545	2528546	-	-0.425426001	S	SLIV_10985	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
