end_id	source_record_id	source_end_id	author_tep_id	source_id	species	sample_id	assay	evidence_class	replicon_label	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	abundance	category	associated_gene	folding_free_energy_kcal_mol	average_readthrough_fraction	pmid	doi	source_table	coordinate_interpretation
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_2054060_r000330	TEP-0329	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000329	TEP-0329	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2054060	2054059	2054060	-	-63.27680634	P	CRV15_08240	-10.21	0.19623888110542925	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_2054210_r000331	TEP-0330	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000330	TEP-0330	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2054210	2054209	2054210	-	-17.47382826	S	CRV15_08240	-8.31	1.2054485107938624	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_2074532_r000332	TEP-0331	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000331	TEP-0331	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2074532	2074531	2074532	-	-16.9605035	P	CRV15_08290	-30.76	0.05784237036366015	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_2090757_r000333	TEP-0332	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000332	TEP-0332	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2090757	2090756	2090757	+	1.768725818	N	N	-7.16	21.841689650235857	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_2098928_r000334	TEP-0333	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000333	TEP-0333	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2098928	2098927	2098928	+	2.122799544	N	N	-39.48	0.029706285452245	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_2102837_r000335	TEP-0334	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000334	TEP-0334	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2102837	2102836	2102837	+	8.276125443	P	CRV15_08410	-12.55	0.13807507902391494	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_2113916_r000336	TEP-0335	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000335	TEP-0335	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2113916	2113915	2113916	-	-5.428214027	P	CRV15_08460	-16.08	1.939870290853905	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_2116708_r000337	TEP-0336	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000336	TEP-0336	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2116708	2116707	2116708	-	-357.6163374	P	CRV15_08475	-35.03	0.00383927853241851	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_2116728_r000338	TEP-0337	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000337	TEP-0337	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2116728	2116727	2116728	-	-7.976230603	S	CRV15_08475	-13.49	0.004709392495555002	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_2120035_r000339	TEP-0338	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000338	TEP-0338	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2120035	2120034	2120035	-	-7.069974842	P	CRV15_08500	-19.51	0.0735546214081131	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_2124470_r000340	TEP-0339	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000339	TEP-0339	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2124470	2124469	2124470	-	-129.5810252	P	CRV15_08520	-33.18	0.09740431341401927	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_2124489_r000341	TEP-0340	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000340	TEP-0340	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2124489	2124488	2124489	-	-22.84457778	S	CRV15_08520	-14.3	0.09488170250271842	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_2131527_r000342	TEP-0341	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000341	TEP-0341	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2131527	2131526	2131527	-	-95.915591	P	CRV15_08555	-17.47	0.1846416544782	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_2143384_r000343	TEP-0342	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000342	TEP-0342	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2143384	2143383	2143384	-	-10.14499498	P	CRV15_08605	-10.08	1.456831107549955	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_2143452_r000344	TEP-0343	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000343	TEP-0343	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2143452	2143451	2143452	-	-4.455743389	S	CRV15_08605	-14.01	1.4573808576993674	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_2144793_r000345	TEP-0344	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000344	TEP-0344	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2144793	2144792	2144793	-	-22.00946533	P	CRV15_08610	-16.68	0.46611468004476453	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_2146466_r000346	TEP-0345	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000345	TEP-0345	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2146466	2146465	2146466	-	-11.98814973	P	CRV15_08615	-11.19	0.9834610407075488	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_2147964_r000347	TEP-0346	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000346	TEP-0346	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2147964	2147963	2147964	-	-6.507399625	Pre	CRV15_08615	-10.36	1.4444469364673551	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_2154335_r000348	TEP-0347	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000347	TEP-0347	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2154335	2154334	2154335	+	3.501879982	P	CRV15_08635	-10.03	1.3609852231175275	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_2157673_r000349	TEP-0348	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000348	TEP-0348	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2157673	2157672	2157673	+	3.412129444	P	CRV15_08650	-29.94	0.11478782218423375	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_2157729_r000350	TEP-0349	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000349	TEP-0349	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2157729	2157728	2157729	+	3.324021715	S	CRV15_08650	-16.14	0.11800196975884725	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_2166408_r000351	TEP-0350	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000350	TEP-0350	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2166408	2166407	2166408	+	4.757281039	P	CRV15_08690	-31.19	0.35371980605298553	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_2173301_r000352	TEP-0351	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000351	TEP-0351	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2173301	2173300	2173301	+	1.944941276	P	CRV15_08720	-7.36	1.7894983531035802	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_2174292_r000353	TEP-0352	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000352	TEP-0352	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2174292	2174291	2174292	+	2.315979423	P	CRV15_08730	-18.07	0.0076594250013886055	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_2176332_r000354	TEP-0353	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000353	TEP-0353	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2176332	2176331	2176332	-	-5.695822833	P	CRV15_08745	-25.7	0.14467493560438702	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_2187742_r000355	TEP-0354	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000354	TEP-0354	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2187742	2187741	2187742	+	4.792852692	P	CRV15_08780	-44.8	0.033882231024207746	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_2197817_r000356	TEP-0355	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000355	TEP-0355	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2197817	2197816	2197817	+	2.58194542	P	CRV15_08825	-33.22	0.015683937466993227	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_2199223_r000357	TEP-0356	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000356	TEP-0356	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2199223	2199222	2199223	-	-225.5601156	P	CRV15_08835	-33.23	0.012702175598465995	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_2199243_r000358	TEP-0357	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000357	TEP-0357	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2199243	2199242	2199243	-	-26.46685153	S	CRV15_08835	-20.3	0.011703413645404616	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_2200004_r000359	TEP-0358	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000358	TEP-0358	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2200004	2200003	2200004	-	-66.95983021	S	CRV15_08840	-15.18	2.1650147202348125	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_2200135_r000360	TEP-0359	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000359	TEP-0359	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2200135	2200134	2200135	-	-1.821261893	S	CRV15_08840	-14.98	14.865858740622427	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_2200153_r000361	TEP-0360	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000360	TEP-0360	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2200153	2200152	2200153	-	-7.337583649	S	CRV15_08840	-14.11	20.511673340259076	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_2200363_r000362	TEP-0361	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000361	TEP-0361	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2200363	2200362	2200363	-	-233.9987777	P	CRV15_08840	-21.37	2.49553742171689	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_2222301_r000363	TEP-0362	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000362	TEP-0362	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2222301	2222300	2222301	+	5.994074864	A	CRV15_08935	-27.6	0.28630435754804723	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_2235632_r000364	TEP-0363	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000363	TEP-0363	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2235632	2235631	2235632	+	2.564980998	P	CRV15_08990	-31.24	0.01185032362236524	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_2265133_r000365	TEP-0364	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000364	TEP-0364	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2265133	2265132	2265133	+	3.254521217	P	CRV15_09120	-31.42	0.616632912341905	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_2265564_r000366	TEP-0365	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000365	TEP-0365	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2265564	2265563	2265564	+	5.479107292	P	CRV15_09125	-30.26	0.928453556177914	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_2280270_r000367	TEP-0366	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000366	TEP-0366	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2280270	2280269	2280270	+	160.1238316	P	CRV15_09185	-33.65	0.0077972841257580305	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_2293047_r000368	TEP-0367	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000367	TEP-0367	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2293047	2293046	2293047	+	3.784810401	P	CRV15_09255	-15.92	0.6215479940779988	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_2297941_r000369	TEP-0368	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000368	TEP-0368	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2297941	2297940	2297941	-	-14.21602142	S	CRV15_09275	-9.64	1.0901539301314025	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_2298181_r000370	TEP-0369	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000369	TEP-0369	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2298181	2298180	2298181	-	-135.2226691	P	CRV15_09275	-25.87	0.07244290028992179	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_2328947_r000371	TEP-0370	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000370	TEP-0370	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2328947	2328946	2328947	-	-22.77343447	P	CRV15_09405	-15.09	0.03318482494531105	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_2349608_r000372	TEP-0371	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000371	TEP-0371	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2349608	2349607	2349608	-	-3.412129444	S	CRV15_09510	-29.41	0.07750751137293746	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_2349649_r000373	TEP-0372	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000372	TEP-0372	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2349649	2349648	2349649	-	-114.8347146	P	CRV15_09510	-28.28	0.06509281002367179	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_2349696_r000374	TEP-0373	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000373	TEP-0373	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2349696	2349695	2349696	+	22.86318501	N	N	-30.99	1.4579837989762852	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_2367104_r000375	TEP-0374	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000374	TEP-0374	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2367104	2367103	2367104	-	-559.1800389	N	N	-31.33	4.249433047210379	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_2370497_r000376	TEP-0375	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000375	TEP-0375	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	2370497	2370496	2370497	+	614.6545494	N	N	-25.68	15.2036182345743	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
