end_id	source_record_id	site_id	source_id	species	assay	evidence_class	published_replicon	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	observed_log	log_average_read_count	observed_transition_stationary	transition_stationary_average_read_count	log_classification	transition_stationary_classification	terminator_score_log	terminator_score_transition_stationary	metadata_conflict_between_conditions	pmid	doi	source_table	coordinate_interpretation
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_147218_r000322	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_147218	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_147218	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	147218	147217	147218	-	1	3821.31	0		internal,		1.50104403716698		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_147588_r000323	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_147588	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_147588	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	147588	147587	147588	-	1	11740.0	0		primary,		4.03074864046357		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_147589_r000324	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_147589	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_147589	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	147589	147588	147589	-	0		1	7856.563333		primary,		4.03074864046357	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_147865_r000325	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_147865	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_147865	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	147865	147864	147865	+	1	1708.139	0		primary, antisense,		2.01890779230176		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_148155_r000326	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_148155	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_148155	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	148155	148154	148155	-	1	19070.80667	1	8291.703333	internal,	internal,	undefined	undefined	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_148634_r000327	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_148634	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_148634	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	148634	148633	148634	-	0		1	1178.513		internal,		1.34969927272284	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_148987_r000328	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_148987	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_148987	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	148987	148986	148987	-	1	3183.99	0		internal,		1.26136355681109		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_149431_r000329	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_149431	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_149431	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	149431	149430	149431	-	1	1032.279333	0		internal,		3.64097236191519		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_149854_r000330	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_149854	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_149854	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	149854	149853	149854	-	0		1	813.8443333		internal,		1.0808857508107	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_149856_r000331	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_149856	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_149856	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	149856	149855	149856	-	1	2813.643333	0		internal,		1.25231501765428		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_150152_r000332	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_150152	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_150152	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	150152	150151	150152	-	1	1121.032	0		internal,		4.62323160743086		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_150449_r000333	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_150449	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_150449	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	150449	150448	150449	-	0		1	1338.122		internal,		1.37868651509454	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_150512_r000334	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_150512	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_150512	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	150512	150511	150512	-	1	10144.99	0		internal,		1.44891061628964		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_150758_r000335	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_150758	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_150758	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	150758	150757	150758	-	0		1	1061.068		internal,		1.1294785806228	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_151398_r000336	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_151398	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_151398	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	151398	151397	151398	+	1	3250.713333	0		internal,		3.77045452598065		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_152262_r000337	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_152262	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_152262	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	152262	152261	152262	+	1	2306.65	0		primary, internal,		1.19652267840991		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_152822_r000338	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_152822	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_152822	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	152822	152821	152822	-	1	2934.423333	0		antisense,		1.0918917009696		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_153258_r000339	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_153258	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_153258	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	153258	153257	153258	-	1	14241.73333	0		primary, internal,		1.61549905871219		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_153259_r000340	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_153259	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_153259	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	153259	153258	153259	-	0		1	13987.06667		internal,		1.760890876245	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_154567_r000341	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_154567	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_154567	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	154567	154566	154567	-	1	1616.168667	0		internal,		1.760890876245		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_154824_r000342	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_154824	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_154824	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	154824	154823	154824	-	0		1	640.5493333		internal,		1.61408943850112	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_155921_r000343	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_155921	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_155921	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	155921	155920	155921	-	1	2152.419333	0		internal,		3.95434120529552		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_156146_r000344	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_156146	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_156146	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	156146	156145	156146	-	1	2078.566667	0		internal,		2.00515601023029		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_156372_r000345	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_156372	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_156372	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	156372	156371	156372	-	0		1	2101.913333		internal,		1.41230722344932	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_156373_r000346	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_156373	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_156373	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	156373	156372	156373	-	1	7932.79	0		internal,		1.41230722344932		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_156488_r000347	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_156488	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_156488	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	156488	156487	156488	+	1	3738.43	0		internal,		undefined		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_156943_r000348	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_156943	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_156943	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	156943	156942	156943	-	1	1863.328	0		primary, antisense,		3.56715273140905		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_157150_r000349	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_157150	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_157150	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	157150	157149	157150	+	1	2750.39	0		internal,		2.04568999055453		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_157435_r000350	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_157435	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_157435	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	157435	157434	157435	-	1	1636.776667	0		antisense,		1.18847742983025		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_157483_r000351	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_157483	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_157483	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	157483	157482	157483	+	1	7881.766667	1	1074.986	primary, internal,	primary, internal,	2.74395316954044	2.74395316954043	1	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_158114_r000352	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_158114	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_158114	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	158114	158113	158114	+	1	10324.88667	1	1095.498333	primary, internal,	primary, internal,	undefined	undefined	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_158665_r000353	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_158665	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_158665	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	158665	158664	158665	+	1	2103.263333	0		primary, internal,		1.36069670811639		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_162947_r000354	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_162947	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_162947	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	162947	162946	162947	+	1	1863.868667	0		internal,		1.18644730435706		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_163017_r000355	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_163017	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_163017	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	163017	163016	163017	-	1	3585.743333	0		primary, antisense,		1.51467540629872		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_163018_r000356	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_163018	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_163018	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	163018	163017	163018	-	0		1	2675.583333		primary, antisense,		1.51467540629872	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_163058_r000357	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_163058	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_163058	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	163058	163057	163058	+	1	7057.376667	0		primary, antisense,		1.73106340098224		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_163634_r000358	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_163634	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_163634	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	163634	163633	163634	-	0		1	674.0289		internal,		1.4198993090771	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_163871_r000359	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_163871	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_163871	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	163871	163870	163871	-	1	1759.956667	0		internal,		2.45132993772689		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_166364_r000360	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_166364	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_166364	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	166364	166363	166364	-	1	2130.303333	0		primary, internal,		1.1191061155685		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_166430_r000361	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_166430	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_166430	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	166430	166429	166430	-	0		1	865.3123333		internal,		1.18847742983025	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_166780_r000362	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_166780	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_166780	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	166780	166779	166780	-	1	2611.613333	0		internal,		2.93038782789853		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
