end_id	source_record_id	source_end_id	author_tts_id	source_id	species	sample_id	assay	evidence_class	published_sequence_label	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	condition_A	condition_B	condition_C	condition_D	condition_E	condition_F	conditions_detected	matched_predicted_terminator	location_class	pmid	doi	source_table	processing_filter	coordinate_interpretation
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_234224_r000240	TERM_0239	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000239	TERM_0239	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	234224	234223	234224	+	0	0	1	0	0	0	1		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_234354_r000241	TERM_0240	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000240	TERM_0240	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	234354	234353	234354	+	1	0	0	0	0	0	1		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_234786_r000242	TERM_0241	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000241	TERM_0241	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	234786	234785	234786	+	1	1	1	0	0	0	3		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_234881_r000243	TERM_0242	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000242	TERM_0242	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	234881	234880	234881	+	0	1	0	0	0	0	1		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_234927_r000244	TERM_0243	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000243	TERM_0243	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	234927	234926	234927	+	1	1	1	0	1	0	4		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_235026_r000245	TERM_0244	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000244	TERM_0244	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	235026	235025	235026	+	1	0	1	0	0	0	2		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_235694_r000246	TERM_0245	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000245	TERM_0245	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	235694	235693	235694	+	0	0	0	0	1	0	1		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_235787_r000247	TERM_0246	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000246	TERM_0246	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	235787	235786	235787	+	1	0	0	0	0	0	1		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_236230_r000248	TERM_0247	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000247	TERM_0247	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	236230	236229	236230	+	1	1	0	0	1	0	3		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_236379_r000249	TERM_0248	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000248	TERM_0248	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	236379	236378	236379	+	1	1	0	0	1	0	3		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_236574_r000250	TERM_0249	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000249	TERM_0249	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	236574	236573	236574	+	0	0	1	0	0	0	1		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_236751_r000251	TERM_0250	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000250	TERM_0250	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	236751	236750	236751	+	1	0	0	0	0	0	1		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_236800_r000252	TERM_0251	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000251	TERM_0251	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	236800	236799	236800	+	0	0	1	0	0	0	1		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_237436_r000253	TERM_0252	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000252	TERM_0252	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	237436	237435	237436	+	0	1	0	0	0	0	1		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_237613_r000254	TERM_0253	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000253	TERM_0253	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	237613	237612	237613	+	1	0	0	0	0	0	1		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_237808_r000255	TERM_0254	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000254	TERM_0254	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	237808	237807	237808	+	0	1	0	0	0	0	1		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_237922_r000256	TERM_0255	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000255	TERM_0255	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	237922	237921	237922	+	1	1	1	0	1	0	4		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_237975_r000257	TERM_0256	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000256	TERM_0256	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	237975	237974	237975	+	0	1	0	0	0	0	1		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_238063_r000258	TERM_0257	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000257	TERM_0257	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	238063	238062	238063	+	0	1	0	0	0	0	1		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_238191_r000259	TERM_0258	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000258	TERM_0258	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	238191	238190	238191	+	1	1	0	0	1	0	3		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_238258_r000260	TERM_0259	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000259	TERM_0259	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	238258	238257	238258	+	1	0	0	0	0	0	1		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_238347_r000261	TERM_0260	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000260	TERM_0260	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	238347	238346	238347	+	0	0	0	0	1	0	1		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_238348_r000262	TERM_0261	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000261	TERM_0261	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	238348	238347	238348	+	1	1	0	0	1	1	4		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_238354_r000263	TERM_0262	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000262	TERM_0262	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	238354	238353	238354	+	1	1	1	0	0	1	4		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_238408_r000264	TERM_0263	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000263	TERM_0263	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	238408	238407	238408	+	1	1	0	0	0	0	2		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_238411_r000265	TERM_0264	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000264	TERM_0264	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	238411	238410	238411	+	0	1	0	0	0	0	1		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_238466_r000266	TERM_0265	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000265	TERM_0265	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	238466	238465	238466	+	1	1	0	0	0	0	2		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_238808_r000267	TERM_0266	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000266	TERM_0266	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	238808	238807	238808	+	0	1	0	1	0	1	3	PreTerm_200r	a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_238809_r000268	TERM_0267	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000267	TERM_0267	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	238809	238808	238809	+	0	1	1	1	1	1	5	PreTerm_200r	a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_238810_r000269	TERM_0268	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000268	TERM_0268	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	238810	238809	238810	+	0	0	1	1	1	0	3	PreTerm_200r	a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_239146_r000270	TERM_0269	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000269	TERM_0269	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	239146	239145	239146	+	1	0	0	0	0	0	1		b	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_239163_r000271	TERM_0270	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000270	TERM_0270	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	239163	239162	239163	+	0	1	0	1	0	1	3	PreTerm_204	b	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_239165_r000272	TERM_0271	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000271	TERM_0271	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	239165	239164	239165	+	0	1	0	1	0	0	2	PreTerm_204	b	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_239166_r000273	TERM_0272	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000272	TERM_0272	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	239166	239165	239166	+	1	0	1	0	0	0	2	PreTerm_204	b	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
